country,country_url,season,league_cups,league_cups_url,champion,list_of_promoted,list_of_promoted_url,list_of_relegated,list_of_relegated_url,list_of_top_scorer,list_of_top_scorer_url,number_of_goals,percent_of_foreign_players,goals_per_match,update_date
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2017/plus/1,2017,Coupe de France,https://www.transfermarkt.com/coupe-de-france/startseite/pokalwettbewerb/FRC/saison_id/2017,Paris Saint-Germain,[],[],[],[],[],[],,35.1,3.99,2023-05-26 18:36:05.592514
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2017/plus/1,2017,Trophée des Champions,https://www.transfermarkt.com/trophee-des-champions/startseite/pokalwettbewerb/FRCH/saison_id/2017,Paris Saint-Germain,[],[],[],[],[],[],,72.7,3.00,2023-05-26 18:36:05.592514
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2017/plus/1,2017,Coupe de la Ligue,https://www.transfermarkt.com/coupe-de-la-ligue/startseite/pokalwettbewerb/FRL/saison_id/2017,Paris Saint-Germain,[],[],[],[],[],[],,51.3,5.24,2023-05-26 18:36:05.592514
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2017/plus/1,2017,Coupe Gambardella,https://www.transfermarkt.com/coupe-gambardella/startseite/pokalwettbewerb/FRYC/saison_id/2017,ESTAC Troyes U19,[],[],[],[],[],[],,21.6,6.57,2023-05-26 18:36:05.592514
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2017/plus/1,2017,Rel. Ligue 1,https://www.transfermarkt.com/relegation-ligue-1/startseite/wettbewerb/FRR1/saison_id/2017,,[],[],[],[],[],[],,45.8,4.50,2023-05-26 18:36:05.592514
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2017/plus/1,2017,Rel. Ligue 2,https://www.transfermarkt.com/relegation-ligue-2/startseite/wettbewerb/FRR2/saison_id/2017,,[],[],[],[],[],[],,39.0,1.50,2023-05-26 18:36:05.592514
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,Ligue 1,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2020,LOSC Lille,[],[],"['Dijon FCO', 'Nîmes Olympique']","['https://www.transfermarkt.com/dijon-fco/startseite/verein/2969/saison_id/2020', 'https://www.transfermarkt.com/nimes-olympique/startseite/verein/1160/saison_id/2020']",['Kylian Mbappé'],['https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229'],27,53.0,2.76,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,Ligue 2,https://www.transfermarkt.com/ligue-2/startseite/wettbewerb/FR2/saison_id/2020,,"['ESTAC Troyes', 'Clermont Foot 63']","['https://www.transfermarkt.com/es-troyes-ac/startseite/verein/1095/saison_id/2020', 'https://www.transfermarkt.com/clermont-foot-63/startseite/verein/3524/saison_id/2020']","['FC Chambly Oise', 'LB Châteauroux']","['https://www.transfermarkt.com/fc-chambly/startseite/verein/35012/saison_id/2020', 'https://www.transfermarkt.com/lb-chateauroux/startseite/verein/1175/saison_id/2020']",['Mohamed Bayo'],['https://www.transfermarkt.com/mohamed-bayo/profil/spieler/594991'],22,45.8,2.39,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,Championnat National,https://www.transfermarkt.com/championnat-national/startseite/wettbewerb/FR3/saison_id/2020,,"['Quevilly Rouen Métropole', 'SC Bastia']","['https://www.transfermarkt.com/quevilly-rouen-metropole/startseite/verein/7124/saison_id/2020', 'https://www.transfermarkt.com/sc-bastia/startseite/verein/595/saison_id/2020']",['Sporting Club de Lyon'],['https://www.transfermarkt.com/sporting-club-de-lyon/startseite/verein/17768/saison_id/2020'],['Andrew Jung'],['https://www.transfermarkt.com/andrew-jung/profil/spieler/399553'],21,28.1,2.24,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,National 2 - Grp. A,https://www.transfermarkt.com/championnat-national-2-groupe-a/startseite/wettbewerb/CN2A/saison_id/2020,,[],[],[],[],['Sébastien Persico'],['https://www.transfermarkt.com/sebastien-persico/profil/spieler/315102'],6,18.5,2.06,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,National 2 - Grp. B,https://www.transfermarkt.com/championnat-national-2-groupe-b/startseite/wettbewerb/CN2B/saison_id/2020,,['CS Sedan-Ardennes'],['https://www.transfermarkt.com/cs-sedan-ardennes/startseite/verein/1081/saison_id/2020'],['GFC Ajaccio'],['https://www.transfermarkt.com/gfc-ajaccio/startseite/verein/3558/saison_id/2020'],[],[],,25.2,2.33,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,National 2 - Grp. C,https://www.transfermarkt.com/championnat-national-2-groupe-c/startseite/wettbewerb/CN2C/saison_id/2020,,[],[],[],[],[],[],,25.1,2.72,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,National 2 - Grp. D,https://www.transfermarkt.com/championnat-national-2-groupe-d/startseite/wettbewerb/CN2D/saison_id/2020,,[],[],[],[],[],[],,21.1,2.09,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Auvergne-Rhône-A.,https://www.transfermarkt.com/championnat-national-3-auvergne-rhone-alpes/startseite/wettbewerb/C3AR/saison_id/2020,,[],[],[],[],[],[],,,3.46,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Bourg.-Fr.-Comté,https://www.transfermarkt.com/championnat-national-3-bourgogne-franche-comte/startseite/wettbewerb/C3BF/saison_id/2020,,[],[],[],[],[],[],,18.1,2.67,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Bretagne,https://www.transfermarkt.com/championnat-national-3-bretagne/startseite/wettbewerb/C3BR/saison_id/2020,,['AS Vitré'],['https://www.transfermarkt.com/as-vitre/startseite/verein/20035/saison_id/2020'],[],[],[],[],,8.6,2.80,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Corse-Méditer.,https://www.transfermarkt.com/championnat-national-3-corse-mediterranee/startseite/wettbewerb/C3CM/saison_id/2020,,[],[],[],[],[],[],,14.8,2.95,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Grand Est,https://www.transfermarkt.com/championnat-national-3-grand-est/startseite/wettbewerb/C3GE/saison_id/2020,,[],[],[],[],[],[],,18.1,2.89,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Hauts-de-France,https://www.transfermarkt.com/championnat-national-3-hauts-de-france/startseite/wettbewerb/C3HF/saison_id/2020,,[],[],[],[],[],[],,16.9,3.17,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Paris Île-de-Fr.,https://www.transfermarkt.com/championnat-national-3-paris-ile-de-france/startseite/wettbewerb/C3IF/saison_id/2020,,[],[],[],[],[],[],,20.2,2.51,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Nouvelle-Aqu.,https://www.transfermarkt.com/championnat-national-3-nouvelle-aquitaine/startseite/wettbewerb/C3NA/saison_id/2020,,[],[],[],[],[],[],,,,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Normandie,https://www.transfermarkt.com/championnat-national-3-normandie/startseite/wettbewerb/C3NO/saison_id/2020,,[],[],[],[],[],[],,13.2,3.03,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Occitanie,https://www.transfermarkt.com/championnat-national-3-occitanie/startseite/wettbewerb/C3OC/saison_id/2020,,[],[],[],[],[],[],,20.0,2.95,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - P. de la Loire,https://www.transfermarkt.com/championnat-national-3-pays-de-la-loire/startseite/wettbewerb/C3PL/saison_id/2020,,[],[],[],[],[],[],,,2.65,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,N3 - Centre-Val de Loire,https://www.transfermarkt.com/championnat-national-3-centre-val-de-loire/startseite/wettbewerb/C3VL/saison_id/2020,,[],[],[],[],[],[],,12.8,2.51,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,Coupe de France,https://www.transfermarkt.com/coupe-de-france/startseite/pokalwettbewerb/FRC/saison_id/2020,Paris Saint-Germain,[],[],[],[],['Kylian Mbappé'],['https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229'],7,28.7,4.60,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,Trophée des Champions,https://www.transfermarkt.com/trophee-des-champions/startseite/pokalwettbewerb/FRCH/saison_id/2020,Paris Saint-Germain,[],[],[],[],[],[],,66.4,3.00,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,Rel. Ligue 1,https://www.transfermarkt.com/relegation-ligue-1/startseite/wettbewerb/FRR1/saison_id/2020,,[],[],[],[],[],[],,53.0,2.25,2023-05-26 18:36:05.668311
France,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/50/saison_id/2020/plus/1,2020,Rel. Ligue 2,https://www.transfermarkt.com/relegation-ligue-2/startseite/wettbewerb/FRR2/saison_id/2020,,[],[],[],[],[],[],,33.3,3.00,2023-05-26 18:36:05.668311
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,LaLiga,https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2018,FC Barcelona,[],[],"['Rayo Vallecano', 'SD Huesca', 'Girona FC']","['https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2018', 'https://www.transfermarkt.com/sd-huesca/startseite/verein/5358/saison_id/2018', 'https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2018']",['Lionel Messi'],['https://www.transfermarkt.com/lionel-messi/profil/spieler/28003'],36,41.8,2.59,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,LaLiga 1|2|3,https://www.transfermarkt.com/laliga2/startseite/wettbewerb/ES2/saison_id/2018,CA Osasuna,"['RCD Mallorca', 'CA Osasuna']","['https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2018', 'https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2018']","['CF Reus Deportiu', 'CF Rayo Majadahonda', 'Gimnàstic de Tarragona', 'Córdoba CF']","['https://www.transfermarkt.com/fc-reus-deportiu-aufgel-/startseite/verein/13225/saison_id/2018', 'https://www.transfermarkt.com/cf-rayo-majadahonda/startseite/verein/13702/saison_id/2018', 'https://www.transfermarkt.com/gimnastic-de-tarragona/startseite/verein/5648/saison_id/2018', 'https://www.transfermarkt.com/fc-cordoba/startseite/verein/993/saison_id/2018']",['Álvaro Giménez'],['https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935'],20,23.5,2.18,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,2ª B - Grupo I,https://www.transfermarkt.com/segunda-division-b-grupo-i-bis-20-21-/startseite/wettbewerb/ES3A/saison_id/2018,,"['SD Ponferradina', 'CF Fuenlabrada']","['https://www.transfermarkt.com/sd-ponferradina/startseite/verein/4032/saison_id/2018', 'https://www.transfermarkt.com/fc-fuenlabrada/startseite/verein/16486/saison_id/2018']","['RC Deportivo Fabril', 'Club Rápido de Bouzas', 'CDA Navalcarnero', 'AD Unión Adarve']","['https://www.transfermarkt.com/deportivo-de-la-coruna-b/startseite/verein/11603/saison_id/2018', 'https://www.transfermarkt.com/rapido-de-bouzas/startseite/verein/16640/saison_id/2018', 'https://www.transfermarkt.com/cda-navalcarnero/startseite/verein/20921/saison_id/2018', 'https://www.transfermarkt.com/ad-union-adarve/startseite/verein/21368/saison_id/2018']",[],[],,9.8,2.23,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,2ª B - Grupo II,https://www.transfermarkt.com/segunda-division-b-grupo-ii-bis-20-21-/startseite/wettbewerb/ES3B/saison_id/2018,,"['Racing Santander', 'CD Mirandés']","['https://www.transfermarkt.com/racing-santander/startseite/verein/630/saison_id/2018', 'https://www.transfermarkt.com/cd-mirandes/startseite/verein/13222/saison_id/2018']","['CD Vitoria', 'Gimnástica Torrelavega', 'Cultural Durango']","['https://www.transfermarkt.com/cd-vitoria/startseite/verein/50186/saison_id/2018', 'https://www.transfermarkt.com/gimnastica-torrelavega/startseite/verein/12588/saison_id/2018', 'https://www.transfermarkt.com/cultural-durango/startseite/verein/29573/saison_id/2018']",[],[],,7.2,2.24,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,2ª B - Grupo III,https://www.transfermarkt.com/segunda-division-b-grupo-iii-bis-20-21-/startseite/wettbewerb/ES3C/saison_id/2018,,[],[],"['Ontinyent CF', 'UB Conquense', 'CF Peralada', 'CD Teruel']","['https://www.transfermarkt.com/fc-ontinyent/startseite/verein/15447/saison_id/2018', 'https://www.transfermarkt.com/ub-conquense/startseite/verein/16602/saison_id/2018', 'https://www.transfermarkt.com/cf-peralada/startseite/verein/18446/saison_id/2018', 'https://www.transfermarkt.com/cd-teruel/startseite/verein/19301/saison_id/2018']",['Pedro Martín'],['https://www.transfermarkt.com/pedro-martin/profil/spieler/192585'],16,14.1,2.04,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,2ª B - Grupo IV,https://www.transfermarkt.com/segunda-division-b-grupo-iv-bis20-21-/startseite/wettbewerb/ES3D/saison_id/2018,,[],[],"['Club Polideportivo El Ejido', 'CF Villanovense', 'Atlético Malagueño', 'UD Almería B']","['https://www.transfermarkt.com/cd-el-ejido-2012/startseite/verein/53283/saison_id/2018', 'https://www.transfermarkt.com/fc-villanovense/startseite/verein/7052/saison_id/2018', 'https://www.transfermarkt.com/fc-malaga-b/startseite/verein/5649/saison_id/2018', 'https://www.transfermarkt.com/ud-almeria-b/startseite/verein/11986/saison_id/2018']",[],[],,12.1,2.06,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,Copa del Rey,https://www.transfermarkt.com/copa-del-rey/startseite/pokalwettbewerb/CDR/saison_id/2018,Valencia CF,[],[],[],[],"['Ángel Rodríguez', 'Karl Toko Ekambi', 'Rodrigo']","['https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510', 'https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110', 'https://www.transfermarkt.com/rodrigo/profil/spieler/131505']",5,27.8,3.45,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,Supercopa,https://www.transfermarkt.com/supercopa/startseite/pokalwettbewerb/SUC/saison_id/2018,FC Barcelona,[],[],[],[],[],[],,63.7,3.00,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,Seg. B Play-off,https://www.transfermarkt.com/promocion-de-ascenso-a-segunda-division-b/startseite/pokalwettbewerb/E3PL/saison_id/2018,,[],[],[],[],[],[],,8.2,2.17,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,Promoción LaLiga,https://www.transfermarkt.com/aufstiegs-playoff-laliga/startseite/wettbewerb/ES1P/saison_id/2018,,[],[],[],[],[],[],,36.4,2.50,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,Ascenso a 2ª,https://www.transfermarkt.com/aufstiegs-playoff-laliga2/startseite/pokalwettbewerb/ES2P/saison_id/2018,CA Osasuna,[],[],[],[],[],[],,12.0,2.03,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,Permanencia 2ª Federación,https://www.transfermarkt.com/abstiegs-playoffs-segunda-division-b/startseite/wettbewerb/ES3P/saison_id/2018,,[],[],[],[],[],[],,17.1,2.00,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2018/plus/1,2018,Copa Federation,https://www.transfermarkt.com/copa-real-federacion-espanola-de-futbol/startseite/pokalwettbewerb/CEF1/saison_id/2018,CD Mirandés,[],[],[],[],[],[],,,,2023-05-26 18:36:05.736130
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2015/plus/1,2015,LaLiga,https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2015,FC Barcelona,[],[],"['Rayo Vallecano', 'Levante UD', 'Getafe CF']","['https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2015', 'https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2015', 'https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2015']",['Luis Suárez'],['https://www.transfermarkt.com/luis-suarez/profil/spieler/44352'],40,41.9,2.74,2023-05-26 18:36:05.841847
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2015/plus/1,2015,LaLiga2,https://www.transfermarkt.com/laliga2/startseite/wettbewerb/ES2/saison_id/2015,Deportivo Alavés,"['CA Osasuna', 'Deportivo Alavés', 'CD Leganés']","['https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2015', 'https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2015', 'https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/saison_id/2015']","['Albacete Balompié', 'Bilbao Athletic', 'UE Llagostera', 'SD Ponferradina']","['https://www.transfermarkt.com/albacete-balompie/startseite/verein/1532/saison_id/2015', 'https://www.transfermarkt.com/athletic-bilbao-b/startseite/verein/6688/saison_id/2015', 'https://www.transfermarkt.com/ue-llagostera/startseite/verein/26132/saison_id/2015', 'https://www.transfermarkt.com/sd-ponferradina/startseite/verein/4032/saison_id/2015']",['Sergio León'],['https://www.transfermarkt.com/sergio-leon/profil/spieler/145769'],22,17.6,2.26,2023-05-26 18:36:05.841847
Spain,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/157/saison_id/2015/plus/1,2015,2ª B - Grupo I,https://www.transfermarkt.com/segunda-division-b-grupo-i-bis-20-21-/startseite/wettbewerb/ES3A/saison_id/2015,,[],[],"['Sporting de Gijón B', 'CP Cacereño']","['https://www.transfermarkt.com/sporting-gijon-b/startseite/verein/12331/saison_id/2015', 'https://www.transfermarkt.com/cp-cacereno/startseite/verein/11602/saison_id/2015']",[],[],,5.6,2.23,2023-05-26 18:36:05.841847
